"","anon_id","follow_date","follow_score","follow_income","advisor_id","branch_id","baseline_income","client_type","area","in_01","in_02","in_03","in_04","in_05","in_06","in_07","in_08","in_09","in_10","in_11","in_12","in_13","in_14","in_15","in_16","in_17","in_18","in_19","in_20","in_21","in_22","in_23","in_24","in_25","in_26","in_27","in_28","in_29","in_30","in_31","in_32","in_33","in_34","in_35","in_36","in_37","in_38","in_39","in_40","in_41","in_42","in_43","in_44","in_45","in_46","in_47","in_48","in_49","in_50","base_score","base_date","change","improve","remove"
"1927",5957431,2016-06-29,134,465.7143,697,19,306.6667,"Sorteado","Rural",2,3,3,3,3,3,3,3,3,3,2,3,1,3,3,2,1,2,1,1,1,3,3,1,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,131,2015-10-14,3,1,0
"1928",5975887,2016-10-28,150,600,976,15,400,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-06-15,4,1,0
"1929",5977468,2016-06-30,132,504.2857,1213,22,178.5714,"Sorteado","Urban",1,3,3,2,3,3,3,3,2,3,3,3,3,2,3,2,2,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,2,3,3,3,3,2,132,2015-09-01,0,0,0
"1930",5984310,2016-12-12,145,751.4286,1349,14,132.1429,"Sorteado","Urban",1,2,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,138,2016-07-13,7,1,0
"1931",5986376,2016-07-27,136,500,976,15,400,"Sorteado","Urban",2,3,3,2,3,3,3,3,3,3,2,3,1,3,3,2,3,3,3,2,2,3,1,2,3,3,3,3,3,3,1,3,0,1,1,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,127,2016-06-09,9,1,0
"1932",5989050,2017-01-03,147,773.3333,1319,18,766.6667,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,141,2015-11-18,6,1,0
"1933",5990786,2016-09-15,147,300,948,2,225,"Sorteado","Metropolitan",1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,1,2,1,3,3,3,2,2,2,3,3,3,1,1,3,3,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,128,2016-06-11,19,1,0
"1934",6005179,2016-09-26,141,4000,1164,15,266.6667,"Seleccionado","Urban",1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,137,2016-06-13,4,1,0
"1935",6005228,2016-11-23,150,1200,1539,25,1200,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-10-13,2,1,0
"1936",6011888,2016-11-30,138,646.6667,1259,13,266.6667,"Sorteado","Metropolitan",1,3,3,3,1,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,136,2016-07-08,2,1,0
"1937",6012208,2016-11-08,135,600,955,10,300,NA,"Rural",2,2,3,2,1,2,3,3,3,3,2,3,1,3,3,2,1,3,1,1,2,2,3,2,3,3,3,3,3,2,1,2,3,3,2,3,3,2,3,1,3,3,2,3,3,3,3,3,2,3,121,2015-09-12,14,1,0
"1938",6018785,2017-05-30,150,920,1626,7,1400,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2017-01-30,2,1,0
"1939",6020924,2017-04-27,143,1000,1394,3,450,"Sorteado","Metropolitan",2,2,3,2,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,137,2017-02-07,6,1,0
"1940",6020993,2016-09-22,140,1710,1321,20,140,"Sorteado","Metropolitan",1,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,137,2016-06-10,3,1,0
"1941",6023515,2016-10-27,147,800,1517,23,225,"Sorteado","Urban",1,2,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,138,2016-07-06,9,1,0
"1942",6026457,2016-07-25,150,1133.333,1213,22,666.6667,"Sorteado","Rural",3,3,3,3,1,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,141,2015-09-03,9,1,0
"1943",6028691,2016-09-13,131,920,1260,8,400,"Sorteado","Urban",2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,0,3,1,3,3,1,1,1,3,1,1,1,3,3,3,3,1,3,117,2016-07-13,14,1,0
"1944",6028947,2016-09-29,135,643.75,1225,14,315,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,1,3,3,1,1,3,3,2,1,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,133,2016-01-06,2,1,0
"1945",6030578,2016-07-29,147,166.6667,1327,25,200,"Sorteado","Rural",1,2,3,1,3,3,3,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,137,2016-01-06,10,1,0
"1946",6047761,2016-11-24,149,1400,1565,26,250,"Sorteado","Rural",1,2,3,3,1,3,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,2,3,2,3,1,3,3,3,3,3,3,3,3,3,3,134,2015-08-31,15,1,0
"1947",6054308,2016-12-30,130,1200,871,13,440,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,1,2,3,2,3,3,2,2,3,3,3,1,3,3,1,2,0,3,3,3,3,3,2,2,3,1,3,3,3,2,3,1,3,3,125,2015-12-31,5,1,0
"1948",6058003,2016-08-22,138,485.7143,947,17,300,"Sorteado","Urban",2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,3,3,2,2,135,2016-06-11,3,1,0
"1949",6062230,2016-10-28,145,495,1213,22,392.8571,"Sorteado","Rural",2,3,3,3,3,3,3,1,3,3,3,3,1,2,3,2,3,3,3,3,1,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,135,2016-06-09,10,1,0
"1950",6069273,2017-01-05,133,775,1412,14,350,"Sorteado","Urban",2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,141,2016-12-12,-8,0,0
"1951",6073754,2016-05-31,144,440,454,17,300,"Sorteado","Urban",2,2,3,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,143,2015-10-12,1,1,0
"1952",6074972,2016-10-13,143,960,1574,6,260,NA,"Metropolitan",1,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,141,2016-07-08,2,1,0
"1953",6087071,2017-05-31,146,485.7143,1181,8,700,NA,"Urban",3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,144,2016-05-05,2,1,0
"1954",6105262,2016-11-24,148,1266.667,1319,18,200,"Sorteado","Rural",1,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,145,2016-05-03,3,1,0
"1955",6107690,2016-12-23,143,0,1517,23,450,"Sorteado","Urban",2,2,3,2,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,141,2016-07-15,2,1,0
"1956",6108559,2016-11-23,150,950,1086,18,950,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-04,1,1,0
"1957",6110565,2017-05-18,150,1000,1598,25,1000,"Sorteado","Metropolitan",3,3,3,3,1,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2017-02-11,8,1,0
"1958",6114438,2017-06-13,150,466.6667,779,5,160,NA,"Urban",1,2,3,2,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,137,2015-12-27,13,1,0
"1959",6118282,2016-10-31,138,450,1225,14,420,"Sorteado","Urban",2,3,3,3,2,3,3,3,3,1,3,3,1,1,3,3,3,3,1,3,2,3,3,2,1,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,132,2016-06-13,6,1,0
"1960",6120547,2016-09-15,150,533.3333,1565,26,266.6667,"Sorteado","Urban",1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2015-08-31,6,1,0
"1961",6124390,2016-12-28,136,487.7273,509,8,314.2857,"Sorteado","Urban",2,3,3,1,3,3,3,3,3,3,3,3,1,2,3,3,1,3,3,1,3,3,2,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,2,3,1,3,129,2016-07-08,7,1,0
"1962",6124594,2016-12-26,144,600,1636,12,360,"Sorteado","Urban",2,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,141,2016-12-14,3,1,0
"1963",6125500,2017-01-04,144,576.249,1387,4,287.5,"Sorteado","Urban",1,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-12-15,2,1,0
"1964",6132165,2016-12-26,133,812.5,697,19,340,"Sorteado","Rural",2,2,3,3,3,3,3,3,3,3,1,3,1,3,3,2,2,2,3,1,1,3,3,1,2,3,3,3,3,3,1,3,3,3,3,3,3,3,2,1,3,1,3,3,3,3,3,3,3,3,127,2016-01-07,6,1,0
"1965",6136693,2016-09-26,144,4000,976,15,266.6667,"Seleccionado","Urban",1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2016-06-13,1,1,0
"1966",6149978,2017-05-31,150,1450,1382,26,1450,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2017-02-17,2,1,0
"1967",6151389,2016-11-30,129,400,1326,14,240,"Sorteado","Rural",2,3,2,3,2,3,2,2,3,3,3,3,1,1,3,3,1,2,3,1,1,3,3,1,3,2,3,3,3,2,1,3,3,2,3,3,3,3,2,1,3,3,3,3,3,3,3,3,2,3,123,2016-01-11,6,1,0
"1968",6176532,2017-01-06,140,480,955,10,450,"Sorteado","Urban",2,3,3,2,3,2,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,138,2016-12-30,2,1,0
"1969",6186367,2017-04-28,150,1986.667,1637,12,1586.667,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2017-02-15,2,1,0
"1970",6187666,2016-09-30,139,488,1200,4,320,"Sorteado","Urban",2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,143,2016-01-05,-4,0,0
"1971",6190528,2017-01-05,143,733.3333,1257,13,0,"Sorteado","Metropolitan",2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,144,2016-12-22,-1,0,0
"1972",6196718,2016-11-14,133,566.25,1349,14,368.75,"Sorteado","Rural",2,2,3,2,3,3,3,3,3,3,1,3,1,3,3,3,3,2,3,2,1,2,3,2,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,2,2,3,3,3,3,3,2,3,128,2016-07-12,5,1,0
"1973",6197854,2016-10-31,129,640,1413,14,360,"Sorteado","Urban",2,3,3,3,3,3,2,3,3,1,2,3,3,2,3,2,1,2,3,2,1,3,3,1,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,1,3,3,3,3,3,3,2,3,3,3,129,2016-06-09,0,0,0
"1974",6199224,2016-10-30,124,847.9984,671,4,279.9992,"Sorteado","Rural",2,2,3,3,1,3,2,3,3,3,1,3,1,3,3,1,1,2,1,2,1,3,1,1,3,3,3,3,3,3,1,3,3,3,2,3,3,3,2,1,3,1,2,3,3,3,3,3,3,3,118,2016-05-02,6,1,0
"1975",6205461,2017-05-26,142,550,454,17,375,"Sorteado","Urban",2,2,3,3,1,3,3,3,3,3,3,3,1,2,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,136,2017-02-13,6,1,0
"1976",6205887,2017-01-05,139,608,1555,18,250,"Sorteado","Rural",1,2,3,1,3,3,3,3,3,3,2,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,134,2016-07-22,5,1,0
"1977",6208167,2016-06-30,147,405,1086,18,430,"Sorteado","Rural",3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,145,2016-01-07,2,1,0
"1978",6209945,2016-10-28,148,1225,1584,18,380,"Sorteado","Rural",2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,145,2016-07-15,3,1,0
"1979",6209986,2016-11-30,134,600,1395,23,400,NA,"Urban",2,3,3,2,1,3,3,3,3,3,3,3,3,3,2,3,3,3,2,1,2,2,3,3,3,3,3,3,3,2,1,2,3,3,2,2,3,3,3,3,3,3,1,3,2,3,3,3,3,2,130,2016-10-21,4,1,0
"1980",6210184,2017-05-30,150,672.5,1327,25,262.5,"Sorteado","Rural",1,2,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2017-02-11,7,1,0
"1981",6227262,2016-12-30,141,938.6667,871,13,585.7143,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,140,2016-06-10,1,1,0
"1982",6227481,2017-04-27,144,460,1639,5,375,"Sorteado","Rural",2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2017-02-08,1,1,0
"1983",6233621,2016-10-28,150,666.6667,1412,14,666.6667,"Sorteado","Rural",3,3,3,3,2,3,3,3,3,3,3,3,1,1,3,2,3,2,3,2,1,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,1,3,3,2,3,130,2016-06-02,20,1,0
"1984",6245022,2016-10-27,147,450,1319,18,290,"Sorteado","Rural",2,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-03-03,5,1,0
"1985",6247738,2016-10-24,148,514.2857,1142,16,400,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-07-06,2,1,0
"1986",6249001,2017-01-03,143,420,1612,21,250,"Sorteado","Rural",1,2,3,2,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,141,2016-12-16,2,1,0
"1987",6256939,2016-12-20,134,299.993,1514,15,454.2857,"Sorteado","Urban",2,3,3,1,3,3,3,3,3,3,3,3,2,3,3,2,1,3,1,2,1,1,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,131,2016-09-19,3,1,0
"1988",6257796,2016-07-29,148,100,1382,26,1250,"Sorteado","Rural",3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2015-10-20,4,1,0
"1989",6259721,2016-11-28,143,1287.5,1309,22,295.5,"Sorteado","Urban",2,1,3,3,3,3,3,3,3,3,3,3,1,2,3,3,1,3,3,1,3,3,3,3,2,3,3,3,3,3,1,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,134,2016-06-09,9,1,0
"1990",6261927,2017-01-06,140,475,955,10,275,"Seleccionado","Urban",1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,2,3,2,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,139,2016-12-26,1,1,0
"1991",6263874,2016-10-31,150,1850,509,8,640,NA,"Urban",3,3,2,1,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-06-30,8,1,0
"1992",6272782,2016-10-26,143,645.7143,976,15,352,"Sorteado","Urban",2,2,3,3,3,3,3,3,3,3,2,3,1,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,138,2016-06-11,5,1,0
"1993",6280169,2016-09-13,140,800,973,6,240,"Sorteado","Metropolitan",1,2,3,3,1,2,3,3,3,3,1,3,2,3,2,3,1,3,3,1,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,131,2016-02-17,9,1,0
"1994",6281187,2016-10-31,133,644,1323,7,426,"Sorteado","Metropolitan",2,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,3,3,3,1,2,3,3,3,3,2,3,2,2,2,3,3,2,1,3,3,3,3,2,3,3,3,3,3,132,2016-07-12,1,1,0
"1995",6282104,2016-10-31,135,636.6667,988,2,420,"Sorteado","Metropolitan",2,3,3,2,3,3,3,3,3,3,1,3,3,2,3,3,2,3,3,1,3,3,3,3,3,2,3,3,3,3,3,2,0,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,136,2016-06-10,-1,0,0
"1996",6283072,2016-12-28,124,448,785,5,360,"Sorteado","Rural",2,2,3,3,2,2,3,3,3,3,2,3,1,1,3,3,2,3,3,1,1,2,3,2,3,2,3,3,3,3,3,3,3,3,1,3,3,3,2,1,3,2,3,3,3,1,2,3,3,3,124,2016-06-07,0,0,0
"1997",6303724,2017-01-03,142,663.3333,1321,20,433.3333,"Sorteado","Metropolitan",2,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,1,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,140,2016-12-07,2,1,0
"1998",6303846,2016-12-30,148,640,1382,26,400,"Sorteado","Urban",2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2016-10-17,4,1,0
"1999",6304196,2016-12-19,150,933.3333,1267,26,933.3333,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-07,1,1,0
"2000",6304385,2016-11-22,136,552,1258,4,352,"Sorteado","Urban",2,3,3,1,1,3,3,3,3,3,3,3,1,2,3,2,1,3,3,2,2,3,3,2,3,3,3,3,3,3,1,3,3,3,2,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,130,2016-07-26,6,1,0
"2001",6305187,2016-07-13,140,700,1185,5,300.5,NA,"Rural",2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,1,3,1,3,3,3,3,3,3,3,3,138,2015-12-23,2,1,0
"2002",6308020,2016-07-29,148,1300,988,2,533.3333,"Sorteado","Metropolitan",2,3,2,3,3,3,2,3,3,3,3,3,1,1,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,140,2016-06-09,8,1,0
"2003",6310134,2017-05-26,148,633.3333,1169,17,416.6667,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,144,2017-02-20,4,1,0
"2004",6315895,2017-04-28,129,560,697,19,283.3333,"Sorteado","Rural",2,2,3,3,3,3,3,3,2,1,2,3,1,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,1,3,3,3,130,2016-11-17,-1,0,0
"2005",6319766,2017-04-25,148,766.6667,1327,25,200,"Sorteado","Rural",1,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2017-02-11,6,1,0
"2006",6321372,2016-09-22,137,125,1185,5,0,NA,"Rural",1,2,3,3,1,3,3,3,3,3,2,3,3,3,3,3,1,2,3,3,3,3,3,2,3,3,3,3,3,3,1,2,3,3,3,3,3,3,2,1,3,3,3,3,3,3,2,3,3,3,133,2016-06-09,4,1,0
"2007",6331670,2016-10-31,146,616.6667,454,17,220.1,"Sorteado","Rural",1,2,3,1,1,3,3,3,3,1,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,138,2016-06-06,8,1,0
"2008",6333092,2016-08-26,140,900,948,2,533.3333,"Sorteado","Metropolitan",2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,3,3,3,3,3,3,2,3,0,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,137,2016-07-12,3,1,0
"2009",6335069,2016-11-29,150,1900,509,8,1666.667,NA,"Urban",3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,145,2016-09-22,5,1,0
"2010",6336355,2016-11-28,136,576,1609,15,440,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,2,3,1,3,3,2,1,2,3,2,1,3,3,2,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,132,2016-09-20,4,1,0
"2011",6339066,2016-09-22,149,1280,1517,23,500,"Sorteado","Urban",1,2,3,1,1,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,2,1,3,2,3,3,3,3,3,3,2,3,132,2016-07-19,17,1,0
"2012",6340800,2016-11-24,150,710,1436,19,500,"Seleccionado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,144,2016-10-06,6,1,0
"2013",6341157,2016-11-25,141,524,810,3,337.5,"Sorteado","Metropolitan",1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,141,2016-06-10,0,0,0
"2014",6360832,2016-09-06,136,420,1612,21,350,"Sorteado","Rural",2,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,2,3,3,2,3,3,3,3,3,3,1,3,0,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,2,3,131,2016-07-14,5,1,0
"2015",6362180,2016-09-26,150,1100,1367,25,366.6667,"Sorteado","Urban",1,3,3,1,1,3,3,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,136,2016-03-28,14,1,0
